Время,Время моделирования,Стац - текущая реология
0,512000,8.88282
0,512500,14.2394
0,513000,15.6436
0,513500,8.90749
0,514000,19.9337
0,514500,19.6519
0,515000,25.6147
0,515500,9.74773
0,516000,23.3276
0,516500,33.7649
0,517000,11.5254
0,517500,5.51483
0,518000,20.2569
0,518500,14.2336
0,519000,20.1445
0,519500,10.8815
0,520000,21.7208
0,520500,25.0606
0,521000,13.5275
0,521500,16.0414
0,522000,28.891
0,522500,23.3447
0,523000,22.4666
0,523500,5.59227
0,524000,18.0811
0,524500,24.8708
0,525000,18.4527
0,525500,19.1655
0,526000,13.8108
0,526500,13.5103
0,527000,13.9311
0,527500,-4.73642
0,528000,15.1368
0,528500,-0.886565
0,529000,27.4058
0,529500,27.2258
0,530000,9.31587
0,530500,20.4027
0,531000,5.01092
0,531500,21.2774
0,532000,20.4832
0,532500,10.752
0,533000,21.9975
0,533500,13.8744
0,534000,32.3858
0,534500,13.2298
0,535000,-0.855413
0,535500,4.5162
0,536000,12.0834
0,536500,8.67402
0,537000,25.7831
0,537500,12.6481
0,538000,20.1722
0,538500,9.75138
0,539000,12.9509
0,539500,13.7455
0,540000,11.5285
0,540500,9.54342
0,541000,11.2053
0,541500,0.762532
0,542000,-2.98031
0,542500,19.8026
0,543000,8.45613
0,543500,9.06826
0,544000,21.7941
0,544500,23.9837
0,545000,5.55515
0,545500,-1.95112
0,546000,6.72718
0,546500,6.45534
0,547000,6.29511
0,547500,30.1511
0,548000,0.92652
0,548500,4.81399
0,549000,9.97719
0,549500,27.9597
0,550000,3.83392
0,550500,19.8749
0,551000,14.4432
0,551500,23.1492
0,552000,2.85932
0,552500,14.0126
0,553000,35.7467
0,553500,17.4032
0,554000,23.4102
0,554500,11.9165
0,555000,10.8521
0,555500,24.0409
0,556000,22.951
0,556500,7.50007
0,557000,-5.05762
0,557500,2.55823
0,558000,2.1836
0,558500,11.1977
0,559000,3.47356
0,559500,16.2295
0,560000,10.6661
0,560500,12.8263
0,561000,20.1516
0,561500,-7.14001
0,562000,10.9423
0,562500,-9.71279
0,563000,15.6661
0,563500,19.6011
0,564000,12.0079
0,564500,1.02357
0,565000,7.44239
0,565500,-5.54299
0,566000,-5.6294
0,566500,-1.95436
0,567000,-6.03694
0,567500,-7.54087
0,568000,3.13823
0,568500,-4.40385
0,569000,8.46778
0,569500,1.93022
0,570000,-7.57816
0,570500,-6.8356
0,571000,-19.4112
0,571500,-5.7408
0,572000,-14.988
0,572500,-0.146152
0,573000,-7.75387
0,573500,3.71207
0,574000,7.71535
0,574500,12.6836
0,575000,8.77531
0,575500,-2.89887
0,576000,20.0363
0,576500,-2.18309
0,577000,-3.95215
0,577500,3.46494
0,578000,6.12912
0,578500,-5.22325
0,579000,-0.210611
0,579500,-21.9913
0,580000,-24.5243
0,580500,-18.8886
0,581000,-12.7095
0,581500,-29.4596
0,582000,-20.5643
0,582500,-27.8051
0,583000,-8.4463
0,583500,-0.284226
0,584000,-23.2277
0,584500,-27.1927
0,585000,-19.4125
0,585500,-8.55144
0,586000,-7.60275
0,586500,-3.47245
0,587000,-12.7605
0,587500,8.01253
0,588000,2.1249
0,588500,-15.2326
0,589000,-20.1081
0,589500,-2.62295
0,590000,-1.48611
0,590500,-3.52747
0,591000,-13.6801
0,591500,8.14749
0,592000,-8.06598
0,592500,-12.0959
0,593000,-7.55641
0,593500,-9.75219
0,594000,-22.8744
0,594500,-24.9999
0,595000,-20.896
0,595500,-41.6542
0,596000,-26.3073
0,596500,-22.5285
0,597000,-32.9282
0,597500,-32.2406
0,598000,-30.8882
0,598500,66.9355
0,599000,-23.652
0,599500,-51.5913
0,600000,-25.5963
0,600500,-31.3232
0,601000,-18.002
0,601500,-20.7709
0,602000,-32.8648
0,602500,-17.835
0,603000,-21.8024
0,603500,-10.0489
0,604000,-15.743
0,604500,0.754104
0,605000,-6.50544
0,605500,-0.992892
0,606000,-9.11604
0,606500,-9.19706
0,607000,-10.7032
0,607500,-17.2554
0,608000,8.80874
0,608500,2.1329
0,609000,18.0384
0,609500,24.7383
0,610000,16.3267
0,610500,18.3607
0,611000,22.2548
0,611500,23.9123
0,612000,6.6164
0,612500,5.20908
0,613000,12.4529
0,613500,17.1131
0,614000,32.4004
0,614500,24.9899
0,615000,1.75182
0,615500,18.7218
0,616000,17.2164
0,616500,3.58973
0,617000,2.9125
0,617500,7.3643
0,618000,11.0143
0,618500,10.3541
0,619000,8.43852
0,619500,0.705844
0,620000,19.4545
0,620500,5.81971
0,621000,-3.2699
0,621500,3.20572
0,622000,7.68156
0,622500,-8.04181
0,623000,-7.47914
0,623500,2.7142
0,624000,-20.6324
0,624500,2.25535
0,625000,1.25156
0,625500,-7.35668
0,626000,3.6528
0,626500,-0.170713
0,627000,1.43615
0,627500,6.11303
0,628000,-0.245447
0,628500,2.61453
0,629000,23.5216
0,629500,17.2484
0,630000,7.64636
0,630500,-5.31396
0,631000,6.80128
0,631500,-1.55287
0,632000,0.630906
0,632500,-26.3713
0,633000,-20.2358
0,633500,-25.813
0,634000,-16.1201
0,634500,-13.5407
0,635000,-15.2122
0,635500,3.93669
0,636000,-8.11428
0,636500,-4.31243
0,637000,7.12451
0,637500,10.3544
0,638000,-6.39416
0,638500,1.55757
0,639000,10.429
0,639500,1.42474
0,640000,6.94133
0,640500,0.646305
0,641000,1.43622
0,641500,-9.3847
0,642000,8.61441
0,642500,-15.1242
0,643000,7.63573
0,643500,0.373065
0,644000,-4.55893
0,644500,-14.6055
0,645000,-6.39092
0,645500,-10.4462
0,646000,-11.4918
0,646500,-12.6813
0,647000,-6.89149
0,647500,-11.455
0,648000,8.81237
0,648500,-6.76368
0,649000,2.1036
0,649500,-7.07656
0,650000,-11.2847
0,650500,-20.7571
0,651000,-6.75731
0,651500,-2.17895
0,652000,-25.164
0,652500,-10.4207
0,653000,-18.007
0,653500,-35.4356
0,654000,-9.72569
0,654500,-35.9042
0,655000,-9.74296
0,655500,-10.3268
0,656000,-4.35105
0,656500,-28.5661
0,657000,0.531152
0,657500,-27.5046
0,658000,-9.44131
0,658500,-7.58525
0,659000,-4.33928
0,659500,-13.9185
