time,x,Давление
3974.74,33977.3,2478.28
3974.74,34685.1,4197.17
3974.74,35393,5916.07
3974.74,36100.9,7634.96
3974.74,36808.7,9353.86
3974.74,37516.6,11072.8
3974.74,38224.4,12791.6
3974.74,38932.3,14510.5
3974.74,39640.2,16229.4
3974.74,40348,17948.3
3974.74,41055.9,19667.2
3974.74,41763.7,21386.1
3974.74,42471.6,23105
3974.74,43179.5,24823.9
3974.74,43887.3,26542.8
3974.74,44595.2,28261.7
3974.74,45303,29980.6
3974.74,46010.9,31699.5
3974.74,46718.8,33418.4
3974.74,47426.6,35137.3
3974.74,48134.5,36856.2
3974.74,48842.3,38575.1
3974.74,49550.2,40294
3974.74,50258.1,42012.9
3974.74,50965.9,43731.7
3974.74,51673.8,45450.6
3974.74,52381.6,47169.5
3974.74,53089.5,48888.4
3974.74,53797.4,50607.3
3974.74,54505.2,52326.2
3974.74,55213.1,54045.1
3974.74,55920.9,55764
3974.74,56628.8,57482.9
3974.74,57336.7,59201.8
3974.74,58044.5,60920.7
3974.74,58752.4,62639.6
3974.74,59460.2,64358.5
3974.74,60168.1,66077.4
3974.74,60876,67796.3
3974.74,61583.8,69515.2
3974.74,62291.7,71234.1
3974.74,62999.5,72953
3974.74,63707.4,74671.9
3974.74,64415.3,76390.7
3974.74,65123.1,78109.6
3974.74,65831,79828.5
3974.74,66538.8,81547.4
3974.74,67246.7,83266.3
3974.74,67954.6,84985.2
3974.74,68662.4,86704.1
3974.74,69370.3,88423
3974.74,70078.1,90141.9
3974.74,70786,91860.8
4818.38,0,-96367.6
4818.38,707.86,-94575.1
4818.38,1415.72,-92961.4
4818.38,2123.58,-90880.7
4818.38,2831.44,-88246.1
4818.38,3539.3,-85925.1
4818.38,4247.16,-83792.5
4818.38,4955.02,-81659.8
4818.38,5662.88,-79527.2
4818.38,6370.74,-77394.5
4818.38,7078.6,-75261.9
4818.38,7786.46,-73129.2
4818.38,8494.32,-70996.6
4818.38,9202.18,-68863.9
4818.38,9910.04,-66731.3
4818.38,10617.9,-64598.6
4818.38,11325.8,-62466
4818.38,12033.6,-60333.3
4818.38,12741.5,-58200.6
4818.38,13449.3,-56068
4818.38,14157.2,-53935.3
4818.38,14865.1,-51802.7
4818.38,15572.9,-49670
4818.38,16280.8,-47537.4
4818.38,16988.6,-45404.7
4818.38,17696.5,-43272.1
4818.38,18404.4,-41139.4
4818.38,19112.2,-39006.8
4818.38,19820.1,-36874.1
4818.38,20527.9,-34741.5
4818.38,21235.8,-32608.8
4818.38,21943.7,-30476.2
4818.38,22651.5,-28343.5
4818.38,23359.4,-26210.9
4818.38,24067.2,-24078.2
4818.38,24775.1,-21945.6
4818.38,25483,-19812.9
4818.38,26190.8,-17680.2
4818.38,26898.7,-15547.6
4818.38,27606.5,-13414.9
4818.38,28314.4,-11282.3
4818.38,29022.3,-9149.64
4818.38,29730.1,-7016.99
4818.38,30438,-4884.33
4818.38,31145.8,-2751.68
4818.38,31853.7,-619.028
4818.38,32561.6,1513.63
4818.38,33269.4,3646.28
4818.38,33977.3,5778.93
4818.38,34685.1,7911.58
4818.38,35393,10044.2
4818.38,36100.9,12176.9
4818.38,36808.7,14309.5
4818.38,37516.6,16442.2
4818.38,38224.4,18574.8
4818.38,38932.3,20707.5
4818.38,39640.2,22840.2
4818.38,40348,24972.8
4818.38,41055.9,27105.5
4818.38,41763.7,29238.1
4818.38,42471.6,31370.8
4818.38,43179.5,33503.4
4818.38,43887.3,35636.1
4818.38,44595.2,37768.7
4818.38,45303,39901.4
4818.38,46010.9,42034
4818.38,46718.8,44166.7
4818.38,47426.6,46299.3
4818.38,48134.5,48432
4818.38,48842.3,50564.6
4818.38,49550.2,52697.3
4818.38,50258.1,54829.9
4818.38,50965.9,56962.6
4818.38,51673.8,59095.2
4818.38,52381.6,61227.9
4818.38,53089.5,63360.5
4818.38,53797.4,65493.2
4818.38,54505.2,67625.9
4818.38,55213.1,69758.5
4818.38,55920.9,71891.2
4818.38,56628.8,74023.8
4818.38,57336.7,76156.5
4818.38,58044.5,78289.1
4818.38,58752.4,80421.8
4818.38,59460.2,82554.4
4818.38,60168.1,84687.1
4818.38,60876,86819.7
4818.38,61583.8,88952.4
4818.38,62291.7,91085
4818.38,62999.5,93217.7
4818.38,63707.4,95350.3
4818.38,64415.3,97483
4818.38,65123.1,99615.6
4818.38,65831,101748
4818.38,66538.8,103881
4818.38,67246.7,106014
4818.38,67954.6,108146
4818.38,68662.4,110279
4818.38,69370.3,112412
4818.38,70078.1,114544
4818.38,70786,116677
5620.93,0,-93790.7
5620.93,707.86,-91994.8
5620.93,1415.72,-90508.6
5620.93,2123.58,-88382.7
5620.93,2831.44,-85423.7
5620.93,3539.3,-82957.3
5620.93,4247.16,-80851.5
5620.93,4955.02,-78705.7
5620.93,5662.88,-76559.8
5620.93,6370.74,-74413.9
5620.93,7078.6,-72268.1
5620.93,7786.46,-70122.2
5620.93,8494.32,-67976.3
5620.93,9202.18,-65830.5
5620.93,9910.04,-63684.6
5620.93,10617.9,-61538.7
5620.93,11325.8,-59392.9
5620.93,12033.6,-57247
5620.93,12741.5,-55101.1
5620.93,13449.3,-52955.3
5620.93,14157.2,-50809.4
5620.93,14865.1,-48663.5
5620.93,15572.9,-46517.7
5620.93,16280.8,-44371.8
5620.93,16988.6,-42225.9
5620.93,17696.5,-40080.1
5620.93,18404.4,-37934.2
5620.93,19112.2,-35788.3
5620.93,19820.1,-33642.5
5620.93,20527.9,-31496.6
5620.93,21235.8,-29350.7
5620.93,21943.7,-27204.9
5620.93,22651.5,-25059
5620.93,23359.4,-22913.1
5620.93,24067.2,-20767.3
5620.93,24775.1,-18621.4
5620.93,25483,-16475.5
5620.93,26190.8,-14329.7
5620.93,26898.7,-12183.8
5620.93,27606.5,-10037.9
5620.93,28314.4,-7892.08
