Время,Время моделирования,Стац - текущая реология
0,648500,0.513888
0,649000,9.65629
0,649500,5.26627
0,650000,0.0353982
0,650500,-2.99766
0,651000,8.24152
0,651500,11.4447
0,652000,-7.14942
0,652500,4.56308
0,653000,0.338184
0,653500,-17.0954
0,654000,8.90579
0,654500,-16.0689
0,655000,12.065
0,655500,8.22282
0,656000,14.249
0,656500,-11.607
0,657000,19.3171
0,657500,-4.35519
0,658000,12.2812
0,658500,9.79911
0,659000,15.9506
0,659500,6.18415
0,660000,6.74567
0,660500,4.2794
0,661000,4.34178
0,661500,7.00769
0,662000,10.5788
0,662500,6.85031
0,663000,5.17557
0,663500,16.2897
0,664000,19.001
0,664500,23.0154
0,665000,13.3319
0,665500,6.30138
0,666000,8.9497
0,666500,1.90986
0,667000,17.5213
0,667500,11.9694
0,668000,17.9453
0,668500,16.6618
0,669000,9.54056
0,669500,10.2481
0,670000,17.2612
0,670500,16.7065
0,671000,19.5447
0,671500,2.77996
0,672000,8.93983
0,672500,22.8341
0,673000,7.36982
0,673500,10.113
0,674000,3.18709
0,674500,23.872
0,675000,27.332
0,675500,38.2102
0,676000,9.5323
0,676500,8.72366
0,677000,14.25
0,677500,23.0448
0,678000,17.7035
0,678500,14.2447
0,679000,21.3918
0,679500,19.2274
0,680000,24.5425
0,680500,20.4181
0,681000,14.2337
0,681500,30.2122
0,682000,21.4748
0,682500,2.59061
0,683000,20.63
0,683500,15.4328
0,684000,18.8997
0,684500,-0.300212
0,685000,19.6668
0,685500,23.6466
0,686000,24.46
0,686500,9.21429
0,687000,18.8148
0,687500,20.7044
0,688000,28.2405
0,688500,14.1276
0,689000,11.1323
0,689500,16.8679
0,690000,28.3831
0,690500,27.7274
0,691000,-0.0638566
0,691500,21.9567
0,692000,26.1229
0,692500,24.2693
0,693000,16.2526
0,693500,20.1354
0,694000,13.0663
0,694500,10.1612
0,695000,27.739
0,695500,27.9898
0,696000,11.9052
0,696500,29.7215
0,697000,20.9105
0,697500,17.3153
0,698000,16.5095
0,698500,25.1968
0,699000,16.0346
0,699500,21.4357
0,700000,25.0277
0,700500,24.0478
0,701000,6.31853
0,701500,24.1229
0,702000,26.9392
0,702500,14.9966
0,703000,9.41318
0,703500,-0.595492
0,704000,27.2973
0,704500,12.313
0,705000,25.2877
0,705500,27.0612
0,706000,17.6172
0,706500,5.2154
0,707000,23.8113
0,707500,8.79094
0,708000,6.77324
0,708500,33.9774
0,709000,-2.6597
0,709500,18.528
0,710000,-0.381958
0,710500,-3.33872
0,711000,2.02815
0,711500,1.008
0,712000,12.6638
0,712500,5.52086
0,713000,1.94843
0,713500,21.3667
0,714000,2.15886
0,714500,10.1178
0,715000,12.9025
0,715500,12.6778
0,716000,7.48312
0,716500,8.82578
0,717000,13.2036
0,717500,6.0313
0,718000,2.003
0,718500,11.7616
0,719000,1.10227
0,719500,15.4138
0,720000,-1.51081
0,720500,10.878
0,721000,0.41514
0,721500,5.57842
0,722000,5.0988
0,722500,11.5739
0,723000,-6.14753
0,723500,1.02221
0,724000,3.0482
0,724500,9.34389
0,725000,11.4189
0,725500,-5.46936
0,726000,17.0232
0,726500,1.92926
0,727000,9.37915
0,727500,0.584203
0,728000,2.70996
0,728500,-1.58461
0,729000,3.18617
0,729500,-0.866475
0,730000,-6.54595
0,730500,-12.4868
0,731000,-13.0252
0,731500,7.13688
0,732000,1.82952
0,732500,-1.21603
0,733000,-16.8032
0,733500,-6.09145
0,734000,0.384503
0,734500,-5.57886
0,735000,-2.06364
0,735500,-6.27976
0,736000,-4.85125
0,736500,-9.74475
0,737000,-4.48626
0,737500,-5.55478
0,738000,-19.0538
0,738500,1.90092
0,739000,-10.4503
0,739500,11.0168
0,740000,-6.68613
0,740500,-10.7024
0,741000,-17.3444
0,741500,-8.4288
0,742000,-6.50398
0,742500,-2.12198
0,743000,-5.21935
0,743500,-0.885291
0,744000,-15.448
0,744500,-2.65956
0,745000,-10.4895
0,745500,3.86142
0,746000,-11.5185
0,746500,-19.7319
0,747000,-4.89365
0,747500,-2.28886
0,748000,-19.8342
0,748500,-11.0465
0,749000,-1.53456
0,749500,3.35086
0,750000,-29.8146
0,750500,-12.8011
0,751000,-5.26273
0,751500,-8.00432
0,752000,-7.34212
0,752500,-12.7064
0,753000,9.76242
0,753500,4.13483
0,754000,-3.24979
0,754500,-26.7094
0,755000,-0.127258
0,755500,-4.11659
0,756000,-6.46339
0,756500,-23.9965
0,757000,4.37835
0,757500,-4.56652
0,758000,3.81135
0,758500,-18.0251
0,759000,-4.04065
0,759500,-11.8732
0,760000,-7.21777
0,760500,-10.212
0,761000,9.78092
0,761500,-4.35268
0,762000,-9.86962
0,762500,5.03126
0,763000,-21.2548
0,763500,-9.90403
0,764000,1.25565
0,764500,0.757305
0,765000,6.76395
0,765500,4.10336
0,766000,-5.0124
0,766500,-9.03951
0,767000,-8.15611
0,767500,-5.62008
0,768000,-3.1215
0,768500,8.99354
0,769000,-16.035
0,769500,4.96994
0,770000,-13.3162
0,770500,-0.478237
0,771000,8.70719
0,771500,-3.83277
0,772000,1.80044
0,772500,-15.2327
0,773000,-8.37125
0,773500,2.42869
0,774000,-7.50605
0,774500,6.84933
0,775000,5.79188
0,775500,-12.246
0,776000,-7.13318
0,776500,13.4901
0,777000,10.3771
0,777500,-1.50227
0,778000,18.7383
0,778500,5.11972
0,779000,3.95782
0,779500,3.70893
0,780000,2.46723
0,780500,-0.6303
0,781000,-0.622394
0,781500,0.622274
0,782000,7.48946
0,782500,3.83974
0,783000,-2.2511
0,783500,16.6867
0,784000,14.7194
0,784500,15.8708
0,785000,12.8376
0,785500,0.198237
0,786000,5.32001
0,786500,7.20114
0,787000,5.70944
0,787500,4.34557
0,788000,15.9428
0,788500,8.57026
0,789000,15.8864
0,789500,-6.0255
0,790000,16.8667
0,790500,5.24248
0,791000,25.4105
0,791500,22.6869
0,792000,8.09929
0,792500,20.6455
0,793000,10.2817
0,793500,9.4942
0,794000,-1.42294
0,794500,21.643
0,795000,3.34153
0,795500,14.7897
0,796000,11.0586
0,796500,15.9835
0,797000,8.41103
0,797500,12.0903
0,798000,2.30523
0,798500,3.99944
0,799000,15.0774
0,799500,2.29427
0,800000,21.2953
0,800500,14.1795
0,801000,18.6872
0,801500,19.8471
0,802000,1.53785
0,802500,6.4757
0,803000,13.3927
0,803500,14.336
0,804000,18.0762
0,804500,11.5363
0,805000,0.433842
0,805500,-0.743166
0,806000,15.3112
0,806500,24.0498
0,807000,9.06021
0,807500,8.34091
0,808000,15.5037
0,808500,17.0109
0,809000,5.79403
0,809500,5.98187
0,810000,20.9297
0,810500,0.759825
0,811000,3.98219
0,811500,-2.78429
0,812000,16.8668
0,812500,-0.302508
0,813000,0.711981
0,813500,-12.1436
0,814000,-8.16824
0,814500,-5.43987
0,815000,8.23722
0,815500,11.0049
0,816000,4.47685
0,816500,11.042
0,817000,-6.50275
0,817500,-0.663736
0,818000,0.16488
0,818500,-2.43155
0,819000,4.73448
0,819500,-11.19
0,820000,-10.1594
0,820500,1.11485
0,821000,-3.03545
0,821500,-10.4345
0,822000,-9.54146
0,822500,-1.15203
0,823000,-0.316379
0,823500,-4.50834
0,824000,-8.28492
0,824500,0.492076
0,825000,-9.90719
0,825500,-6.68026
0,826000,-15.7487
0,826500,-7.99874
0,827000,6.40048
0,827500,5.0087
0,828000,-8.99406
0,828500,3.60554
0,829000,-6.33075
0,829500,-15.0314
0,830000,-10.2727
0,830500,-4.51636
0,831000,2.40109
0,831500,-19.6149
0,832000,-18.4363
0,832500,-3.21412
0,833000,-11.1708
0,833500,-4.2251
0,834000,-3.92405
0,834500,-10.5135
0,835000,-8.37012
0,835500,-7.82992
0,836000,-5.91005
0,836500,3.8278
0,837000,-6.20865
0,837500,-7.80937
0,838000,6.46303
0,838500,-6.19671
0,839000,-1.05033
0,839500,-4.20376
0,840000,-16.793
0,840500,-15.1465
0,841000,-5.92359
0,841500,9.16718
0,842000,-4.40668
0,842500,-2.04636
0,843000,4.57292
0,843500,3.88459
0,844000,12.819
0,844500,16.8495
0,845000,12.496
0,845500,14.9474
0,846000,16.0026
0,846500,-1.1033
0,847000,3.27113
0,847500,11.6534
0,848000,16.3357
0,848500,17.5667
0,849000,6.99162
0,849500,13.7121
0,850000,18.6295
0,850500,21.7992
0,851000,22.7597
0,851500,12.2021
0,852000,13.6382
0,852500,-1.9785
0,853000,16.8289
0,853500,22.737
0,854000,9.32449
0,854500,20.8526
0,855000,14.7116
0,855500,19.3117
0,856000,20.9362
0,856500,24.7809
0,857000,15.9721
0,857500,23.3237
0,858000,26.7371
0,858500,27.8367
0,859000,14.9653
0,859500,26.0733
0,860000,35.4246
0,860500,23.092
0,861000,31.3342
0,861500,32.4011
0,862000,26.4212
0,862500,17.1207
0,863000,28.1935
0,863500,29.9824
0,864000,35.3992
0,864500,25.4188
0,865000,37.3947
0,865500,30.1447
0,866000,34.9204
0,866500,25.3392
0,867000,21.3091
0,867500,28.8507
0,868000,28.6114
0,868500,27.5841
0,869000,35.933
0,869500,32.5599
0,870000,24.453
0,870500,19.647
0,871000,38.0831
0,871500,24.6357
0,872000,32.4541
0,872500,21.6218
0,873000,34.1473
0,873500,25.0227
0,874000,27.9736
0,874500,34.4178
0,875000,34.4816
0,875500,20.0201
0,876000,39.8811
0,876500,32.2964
0,877000,27.536
0,877500,39.2196
0,878000,24.9557
0,878500,30.1781
0,879000,34.0743
0,879500,23.8726
0,880000,25.4425
0,880500,32.9065
0,881000,34.7971
0,881500,20.6877
0,882000,33.1595
0,882500,34.4405
0,883000,33.6253
0,883500,19.3104
0,884000,30.3315
0,884500,17.5322
0,885000,33.9621
0,885500,30.8438
0,886000,34.3372
0,886500,18.082
0,887000,18.1523
0,887500,14.0353
0,888000,27.1341
0,888500,25.1688
0,889000,33.7783
0,889500,21.3188
0,890000,44.1326
0,890500,6.46797
0,891000,11.4141
0,891500,10.8283
0,892000,28.7613
0,892500,13.9192
0,893000,8.59768
0,893500,11.4636
0,894000,22.5074
0,894500,1.02553
0,895000,21.9438
0,895500,13.2174
0,896000,-5.46311
0,896500,4.34917
0,897000,14.8641
0,897500,-9.48936
0,898000,12.4912
0,898500,28.562
0,899000,2.66699
0,899500,-5.85852
0,900000,13.3495
0,900500,7.00501
0,901000,3.14026
0,901500,0.508886
0,902000,14.0272
0,902500,16.5773
0,903000,21.3699
0,903500,10.126
0,904000,15.6682
0,904500,0.486862
0,905000,5.88022
0,905500,7.39076
0,906000,5.61928
0,906500,0.994598
0,907000,0.010328
0,907500,6.99475
0,908000,-10.1307
0,908500,7.57634
0,909000,2.03415
0,909500,6.13167
0,910000,-12.0956
0,910500,2.97409
0,911000,3.34879
0,911500,-5.11517
0,912000,-7.07472
0,912500,-21.5622
0,913000,8.34496
0,913500,-1.98905
0,914000,-6.46959
0,914500,1.11367
0,915000,-0.378621
0,915500,-13.3386
0,916000,-8.52026
0,916500,-8.45626
0,917000,-6.13813
0,917500,3.46555
0,918000,1.8445
0,918500,-2.69161
0,919000,-1.44499
0,919500,-8.18407
0,920000,-6.98198
0,920500,-13.6589
0,921000,-7.06959
0,921500,-8.62838
0,922000,-1.40308
0,922500,-1.07652
0,923000,12.8761
0,923500,-9.43219
0,924000,-16.4359
0,924500,0.482745
0,925000,-0.718088
0,925500,-2.10478
0,926000,1.36067
0,926500,4.9334
0,927000,9.01995
0,927500,6.69738
0,928000,-11.9274
0,928500,7.76069
0,929000,-5.37844
0,929500,-10.2272
0,930000,-5.69487
0,930500,-10.7765
0,931000,4.93368
0,931500,1.55744
0,932000,13.2077
0,932500,9.5671
0,933000,-0.563222
0,933500,-1.90498
0,934000,-22.8848
0,934500,4.03279
0,935000,9.96791
0,935500,-5.87655
0,936000,-0.462296
0,936500,2.83127
0,937000,-3.86055
0,937500,6.89163
0,938000,11.0862
0,938500,-0.534218
0,939000,-5.42416
0,939500,9.60385
0,940000,7.41029
0,940500,-2.2471
0,941000,14.7357
0,941500,-2.57997
0,942000,4.05216
0,942500,-2.9926
0,943000,9.66205
0,943500,5.12143
0,944000,-7.29624
0,944500,16.664
0,945000,-0.554719
0,945500,11.8952
0,946000,-13.4033
0,946500,4.37821
0,947000,5.64481
0,947500,10.2464
0,948000,7.65878
0,948500,-9.02549
0,949000,12.2681
0,949500,-10.0423
0,950000,-12.0303
0,950500,-9.42226
0,951000,-8.02172
0,951500,2.59092
0,952000,6.35865
0,952500,4.25937
0,953000,-3.91043
0,953500,14.186
0,954000,-23.4956
0,954500,3.73077
0,955000,-15.4167
0,955500,4.35042
0,956000,-11.6329
0,956500,-12.1019
0,957000,-15.1422
0,957500,-23.3205
0,958000,-8.13239
0,958500,-16.1185
0,959000,-17.8244
0,959500,-18.7232
0,960000,-14.9472
0,960500,-12.8728
0,961000,-10.7647
0,961500,-19.7409
0,962000,-6.08308
0,962500,-15.9629
0,963000,3.47594
0,963500,-8.18238
0,964000,-8.47995
0,964500,-9.51516
0,965000,-15.7713
0,965500,12.8675
0,966000,-6.75619
0,966500,-16.3987
0,967000,-16.5748
0,967500,-3.88136
0,968000,-2.03611
0,968500,-8.18361
0,969000,10.1873
0,969500,-21.4199
0,970000,-1.03687
0,970500,-5.6425
0,971000,-6.68631
0,971500,-20.4983
0,972000,-18.7395
0,972500,-146.103
0,973000,-12.5245
0,973500,-22.0382
0,974000,-243.2
0,974500,21.6309
0,975000,-15.9231
0,975500,-13.1689
0,976000,-18.9742
0,976500,-12.5967
0,977000,-25.0917
0,977500,-30.4572
0,978000,-3.25668
0,978500,-8.04068
0,979000,-2.97558
0,979500,-20.3849
0,980000,-14.3634
0,980500,-10.5287
0,981000,-0.79918
0,981500,3.26793
0,982000,7.68345
0,982500,-29.1311
0,983000,-3.637
0,983500,-2.55409
0,984000,-6.22726
0,984500,-8.02911
0,985000,-13.7805
0,985500,-17.6484
0,986000,2.67274
0,986500,-21.8248
0,987000,-10.379
0,987500,-10.0809
0,988000,-18.4943
0,988500,-29.8717
0,989000,-8.82394
0,989500,-3.76886
0,990000,-16.8652
0,990500,-4.90931
0,991000,-4.0141
0,991500,-16.4444
0,992000,-20.2122
0,992500,0.0233387
0,993000,-4.24375
0,993500,-11.5235
0,994000,-15.9131
0,994500,-15.0327
0,995000,-11.7325
0,995500,-23.2699
0,996000,-6.09666
0,996500,1.4989
0,997000,-19.531
0,997500,-5.697
0,998000,-12.7559
0,998500,-18.8688
0,999000,-4.34863
0,999500,-19.9268
0,1e+06,-11.2768
0,1.0005e+06,-21.988
0,1.001e+06,-27.9318
0,1.0015e+06,-4.32209
0,1.002e+06,-15.3332
0,1.0025e+06,-6.74496
0,1.003e+06,-17.4193
0,1.0035e+06,-25.4116
0,1.004e+06,-12.9348
0,1.0045e+06,-4.48462
0,1.005e+06,-10.1327
0,1.0055e+06,-13.7001
0,1.006e+06,-17.9632
0,1.0065e+06,-11.5693
0,1.007e+06,-18.3633
0,1.0075e+06,-27.4788
0,1.008e+06,-27.5918
0,1.0085e+06,-14.8857
0,1.009e+06,-19.7646
0,1.0095e+06,-22.1875
0,1.01e+06,-15.1822
0,1.0105e+06,-17.1668
0,1.011e+06,-4.34853
0,1.0115e+06,-22.7214
0,1.012e+06,-16.3446
0,1.0125e+06,-17.8099
0,1.013e+06,-29.5821
0,1.0135e+06,-30.7904
0,1.014e+06,-33.5057
0,1.0145e+06,-21.9786
0,1.015e+06,-5.72753
0,1.0155e+06,-10.1005
0,1.016e+06,-10.2344
0,1.0165e+06,-22.7644
0,1.017e+06,-12.3897
0,1.0175e+06,-15.9346
0,1.018e+06,-12.3785
0,1.0185e+06,-10.7039
0,1.019e+06,-19.1158
0,1.0195e+06,-33.124
0,1.02e+06,-20.2802
0,1.0205e+06,-12.7196
0,1.021e+06,-23.8546
0,1.0215e+06,-9.18992
0,1.022e+06,-19.535
0,1.0225e+06,2.48674
0,1.023e+06,-7.84627
0,1.0235e+06,-18.7461
0,1.024e+06,-19.7951
0,1.0245e+06,-23.0897
0,1.025e+06,-23.5118
0,1.0255e+06,-14.3307
0,1.026e+06,-27.3128
0,1.0265e+06,-15.6846
0,1.027e+06,-18.0598
0,1.0275e+06,-8.93251
0,1.028e+06,-15.6421
0,1.0285e+06,-20.8495
0,1.029e+06,-22.2889
0,1.0295e+06,-28.5203
0,1.03e+06,-20.6542
0,1.0305e+06,-4.8763
0,1.031e+06,-21.7183
0,1.0315e+06,-27.6741
0,1.032e+06,-20.6309
0,1.0325e+06,-19.8688
0,1.033e+06,-23.2961
0,1.0335e+06,-25.3095
0,1.034e+06,-30.5624
0,1.0345e+06,-19.4113
0,1.035e+06,-13.2169
0,1.0355e+06,-22.6247
0,1.036e+06,-12.5812
0,1.0365e+06,-18.8862
0,1.037e+06,-10.9655
0,1.0375e+06,-26.8295
0,1.038e+06,-31.9363
0,1.0385e+06,-24.0232
0,1.039e+06,-30.9129
0,1.0395e+06,-8.5849
0,1.04e+06,-10.4095
0,1.0405e+06,-20.9605
0,1.041e+06,-29.3103
0,1.0415e+06,-24.3157
0,1.042e+06,-14.2713
0,1.0425e+06,-22.4958
0,1.043e+06,-22.9982
0,1.0435e+06,-24.8791
0,1.044e+06,-35.4179
0,1.0445e+06,-7.98689
0,1.045e+06,-8.77966
0,1.0455e+06,-27.3991
0,1.046e+06,-27.8157
0,1.0465e+06,-16.4617
0,1.047e+06,-14.2879
0,1.0475e+06,-36.2953
0,1.048e+06,-24.5884
0,1.0485e+06,-20.2489
0,1.049e+06,-33.7245
0,1.0495e+06,-29.3143
0,1.05e+06,-35.7818
0,1.0505e+06,-25.1086
0,1.051e+06,-21.0197
0,1.0515e+06,-26.4963
0,1.052e+06,-26.8223
0,1.0525e+06,-13.2792
0,1.053e+06,-21.1461
0,1.0535e+06,-19.7731
0,1.054e+06,-39.3364
0,1.0545e+06,-27.2212
0,1.055e+06,-20.3081
0,1.0555e+06,-18.0223
0,1.056e+06,-21.7434
0,1.0565e+06,-24.0439
0,1.057e+06,-27.9523
0,1.0575e+06,-25.1339
0,1.058e+06,-28.2721
0,1.0585e+06,-17.7145
0,1.059e+06,-15.8982
0,1.0595e+06,-15.3333
0,1.06e+06,-17.0637
0,1.0605e+06,-27.4992
0,1.061e+06,-3.2215
0,1.0615e+06,-15.1373
0,1.062e+06,-13.7879
0,1.0625e+06,-15.9864
0,1.063e+06,-21.2517
0,1.0635e+06,-27.5037
0,1.064e+06,0.937661
0,1.0645e+06,-14.0193
0,1.065e+06,-7.32061
0,1.0655e+06,-33.8627
0,1.066e+06,-32.8806
0,1.0665e+06,-18.2403
0,1.067e+06,-24.5624
0,1.0675e+06,1.91645
0,1.068e+06,-15.5689
0,1.0685e+06,-18.6878
0,1.069e+06,-15.1077
0,1.0695e+06,-17.3142
0,1.07e+06,-5.8285
0,1.0705e+06,0.265644
0,1.071e+06,-25.2942
0,1.0715e+06,-11.4953
0,1.072e+06,-0.896433
0,1.0725e+06,-16.7741
0,1.073e+06,-9.97884
0,1.0735e+06,-23.8675
0,1.074e+06,-13.6361
0,1.0745e+06,0.747101
0,1.075e+06,-14.9127
0,1.0755e+06,-26.1459
0,1.076e+06,-32.1453
0,1.0765e+06,-0.190825
0,1.077e+06,-8.67223
0,1.0775e+06,-23.1402
0,1.078e+06,-14.3257
0,1.0785e+06,-32.7937
0,1.079e+06,-28.6468
0,1.0795e+06,-26.1308
0,1.08e+06,-11.2892
0,1.0805e+06,-20.3259
0,1.081e+06,-14.6945
0,1.0815e+06,-23.5501
0,1.082e+06,-16.7366
0,1.0825e+06,-17.3976
0,1.083e+06,-14.1852
0,1.0835e+06,-20.2465
0,1.084e+06,-30.0933
0,1.0845e+06,-14.7222
0,1.085e+06,-22.8718
0,1.0855e+06,-16.933
0,1.086e+06,-23.1198
0,1.0865e+06,-26.6692
0,1.087e+06,-3.08457
0,1.0875e+06,-17.4137
0,1.088e+06,-22.6624
0,1.0885e+06,-20.2264
0,1.089e+06,-12.4203
0,1.0895e+06,-20.4035
0,1.09e+06,-16.4323
0,1.0905e+06,-7.09212
0,1.091e+06,-22.6228
0,1.0915e+06,-13.0272
0,1.092e+06,-28.2755
0,1.0925e+06,-13.011
0,1.093e+06,-16.0048
0,1.0935e+06,-22.7312
0,1.094e+06,-17.7584
0,1.0945e+06,-33.3169
0,1.095e+06,-16.2813
0,1.0955e+06,-22.0125
0,1.096e+06,-18.9541
0,1.0965e+06,-9.92575
0,1.097e+06,-16.9436
0,1.0975e+06,-12.3597
0,1.098e+06,-2.29845
0,1.0985e+06,-4.28038
0,1.099e+06,-15.1533
0,1.0995e+06,-19.5677
0,1.1e+06,-13.2822
0,1.1005e+06,1.47771
0,1.101e+06,-10.8973
0,1.1015e+06,-11.6892
0,1.102e+06,-11.9716
0,1.1025e+06,-12.1358
0,1.103e+06,-19.8982
0,1.1035e+06,0.00803457
0,1.104e+06,-13.4925
0,1.1045e+06,-12.7542
0,1.105e+06,-10.5395
0,1.1055e+06,-8.23609
0,1.106e+06,-3.97427
0,1.1065e+06,-0.324183
0,1.107e+06,-4.24304
0,1.1075e+06,-4.11595
0,1.108e+06,-17.7895
0,1.1085e+06,-9.98509
0,1.109e+06,3.09967
0,1.1095e+06,-13.6615
0,1.11e+06,1.9888
0,1.1105e+06,14.6834
0,1.111e+06,3.8026
0,1.1115e+06,8.476
0,1.112e+06,6.62564
0,1.1125e+06,12.5031
0,1.113e+06,23.9577
0,1.1135e+06,15.1338
0,1.114e+06,9.98512
0,1.1145e+06,8.80648
0,1.115e+06,12.5805
0,1.1155e+06,23.4486
0,1.116e+06,20.5896
0,1.1165e+06,34.9301
0,1.117e+06,20.865
0,1.1175e+06,8.33506
0,1.118e+06,20.9
0,1.1185e+06,14.6399
0,1.119e+06,2.44545
0,1.1195e+06,1.60839
0,1.12e+06,22.5722
0,1.1205e+06,3.08988
0,1.121e+06,22.9155
0,1.1215e+06,29.8572
0,1.122e+06,17.4739
0,1.1225e+06,34.9199
0,1.123e+06,9.89397
0,1.1235e+06,1.82823
0,1.124e+06,15.6275
0,1.1245e+06,7.90949
0,1.125e+06,33.8259
0,1.1255e+06,16.6517
0,1.126e+06,22.4433
0,1.1265e+06,9.03158
0,1.127e+06,25.7245
0,1.1275e+06,20.748
0,1.128e+06,20.1151
0,1.1285e+06,30.405
0,1.129e+06,11.1425
0,1.1295e+06,33.2026
0,1.13e+06,26.4546
0,1.1305e+06,26.6967
0,1.131e+06,24.0532
0,1.1315e+06,17.8291
0,1.132e+06,21.1204
0,1.1325e+06,23.3669
0,1.133e+06,16.7493
0,1.1335e+06,12.7656
0,1.134e+06,25.3244
0,1.1345e+06,26.3383
0,1.135e+06,12.7848
0,1.1355e+06,19.1721
0,1.136e+06,23.1186
0,1.1365e+06,28.1237
0,1.137e+06,19.637
0,1.1375e+06,14.0086
0,1.138e+06,25.4753
0,1.1385e+06,18.4352
0,1.139e+06,16.8237
0,1.1395e+06,8.56461
0,1.14e+06,14.6439
0,1.1405e+06,13.5921
0,1.141e+06,10.1984
0,1.1415e+06,12.6895
0,1.142e+06,18.2956
0,1.1425e+06,9.69318
0,1.143e+06,14.3458
0,1.1435e+06,8.39641
0,1.144e+06,14.7523
0,1.1445e+06,7.92322
0,1.145e+06,24.0923
0,1.1455e+06,15.8359
0,1.146e+06,18.5475
0,1.1465e+06,4.85422
0,1.147e+06,31.9347
0,1.1475e+06,4.36694
0,1.148e+06,12.4877
0,1.1485e+06,12.3096
0,1.149e+06,21.5982
0,1.1495e+06,31.1649
0,1.15e+06,16.3833
0,1.1505e+06,2.2928
0,1.151e+06,22.4919
0,1.1515e+06,10.9643
0,1.152e+06,10.3533
0,1.1525e+06,18.5327
0,1.153e+06,9.80496
0,1.1535e+06,1.82226
0,1.154e+06,4.2118
0,1.1545e+06,7.38319
0,1.155e+06,-4.21652
0,1.1555e+06,8.44481
0,1.156e+06,17.4704
0,1.1565e+06,21.6479
0,1.157e+06,5.4978
0,1.1575e+06,13.7636
0,1.158e+06,1.31972
0,1.1585e+06,16.5726
0,1.159e+06,14.7027
0,1.1595e+06,-0.711462
0,1.16e+06,15.8378
0,1.1605e+06,17.3256
0,1.161e+06,12.3618
0,1.1615e+06,1.68818
0,1.162e+06,-1.79383
0,1.1625e+06,15.5767
0,1.163e+06,20.0264
0,1.1635e+06,7.76035
0,1.164e+06,18.6979
0,1.1645e+06,16.6415
0,1.165e+06,13.2575
0,1.1655e+06,5.87467
0,1.166e+06,15.4241
0,1.1665e+06,8.24897
0,1.167e+06,0.451572
0,1.1675e+06,15.1996
0,1.168e+06,16.6092
0,1.1685e+06,18.1035
0,1.169e+06,-5.58636
0,1.1695e+06,7.44965
0,1.17e+06,19.0878
0,1.1705e+06,19.2324
0,1.171e+06,27.4521
0,1.1715e+06,-3.16102
0,1.172e+06,19.7828
0,1.1725e+06,13.0772
0,1.173e+06,12.2249
0,1.1735e+06,-0.274353
0,1.174e+06,7.93776
0,1.1745e+06,2.9691
0,1.175e+06,23.7744
0,1.1755e+06,0.25163
0,1.176e+06,5.63217
0,1.1765e+06,16.4914
0,1.177e+06,17.1504
0,1.1775e+06,4.62225
0,1.178e+06,6.25912
0,1.1785e+06,15.6243
0,1.179e+06,1.57554
0,1.1795e+06,14.996
0,1.18e+06,3.46447
0,1.1805e+06,0.371276
0,1.181e+06,10.0398
0,1.1815e+06,7.92431
0,1.182e+06,5.97773
0,1.1825e+06,10.83
0,1.183e+06,7.049
0,1.1835e+06,4.30413
0,1.184e+06,18.7166
0,1.1845e+06,18.6227
0,1.185e+06,-7.70548
0,1.1855e+06,-1.4777
0,1.186e+06,4.10412
0,1.1865e+06,2.33383
0,1.187e+06,18.1457
0,1.1875e+06,-0.795486
0,1.188e+06,18.2331
0,1.1885e+06,-0.588155
0,1.189e+06,16.1471
0,1.1895e+06,11.8979
0,1.19e+06,14.6241
0,1.1905e+06,5.24819
0,1.191e+06,9.58971
0,1.1915e+06,12.6157
0,1.192e+06,3.15501
0,1.1925e+06,-3.05552
0,1.193e+06,24.9747
0,1.1935e+06,5.578
0,1.194e+06,9.99947
0,1.1945e+06,13.5162
0,1.195e+06,-3.73691
0,1.1955e+06,-1.95785
0,1.196e+06,3.50527
0,1.1965e+06,-8.72969
0,1.197e+06,2.34001
0,1.1975e+06,9.81212
0,1.198e+06,13.4233
0,1.1985e+06,8.34367
0,1.199e+06,-5.93411
0,1.1995e+06,-3.45261
0,1.2e+06,-8.53011
0,1.2005e+06,10.0347
0,1.201e+06,11.1944
0,1.2015e+06,22.4057
0,1.202e+06,-3.63474
0,1.2025e+06,9.69741
0,1.203e+06,4.28808
0,1.2035e+06,4.15286
0,1.204e+06,8.43096
0,1.2045e+06,16.9243
0,1.205e+06,11.1264
0,1.2055e+06,-2.75985
0,1.206e+06,7.42003
0,1.2065e+06,16.567
0,1.207e+06,-12.8265
0,1.2075e+06,7.60989
0,1.208e+06,3.34802
0,1.2085e+06,9.71262
0,1.209e+06,4.20249
0,1.2095e+06,8.98972
0,1.21e+06,-3.61417
0,1.2105e+06,3.33237
0,1.211e+06,-6.44485
0,1.2115e+06,2.66551
0,1.212e+06,4.04204
0,1.2125e+06,-6.41213
0,1.213e+06,3.0019
0,1.2135e+06,3.14308
0,1.214e+06,0.141541
0,1.2145e+06,-8.00974
0,1.215e+06,-10.7429
0,1.2155e+06,17.6863
0,1.216e+06,15.784
0,1.2165e+06,3.29423
0,1.217e+06,-7.92433
0,1.2175e+06,-12.7599
0,1.218e+06,7.8155
0,1.2185e+06,18.8366
0,1.219e+06,20.7762
0,1.2195e+06,12.8717
0,1.22e+06,13.4673
0,1.2205e+06,-1.74291
0,1.221e+06,6.33923
0,1.2215e+06,8.3949
0,1.222e+06,-3.39439
0,1.2225e+06,15.4773
0,1.223e+06,12.41
